D1,D2,D3,D4,D5,D6,P1,P2,P3
209.66,198.65,232.4,238.5,201.3,164.74,135.34,172.93,170.87
209.39,198.46,232.31,238.5,201.39,164.8,135.34,172.93,170.87
209.33,198.37,232.28,238.47,201.36,164.77,135.34,172.93,170.87
209.33,198.37,232.25,238.44,201.33,164.77,135.34,172.93,170.87
209.33,198.4,232.25,238.47,201.3,164.71,135.34,172.93,170.87
209.39,198.43,232.28,238.44,201.36,164.77,135.34,172.93,170.87
209.3,198.4,232.28,238.44,201.3,164.74,135.34,172.93,170.87
209.45,198.49,232.28,238.5,201.33,164.74,135.34,172.93,170.87
209.42,198.46,232.22,238.41,201.39,164.77,135.34,172.93,170.87
209.36,198.43,232.28,238.41,201.3,164.74,135.34,172.93,170.87
209.33,198.37,232.19,238.41,201.36,164.74,135.34,172.93,170.87
209.39,198.43,232.19,238.41,201.42,164.8,135.34,172.93,170.87
209.36,198.4,232.19,238.44,201.33,164.74,135.34,172.93,170.87
209.36,198.4,232.15,238.41,201.39,164.74,135.34,172.93,170.87
209.42,198.49,232.22,238.47,201.3,164.71,135.34,172.93,170.87
209.36,198.4,232.15,238.41,201.33,164.71,135.34,172.93,170.87
209.39,198.43,232.15,238.44,201.36,164.74,135.34,172.93,170.87
209.33,198.37,232.15,238.38,201.36,164.74,135.34,172.93,170.87
209.39,198.46,232.19,238.41,201.42,164.77,135.34,172.93,170.87
209.36,198.43,232.15,238.44,201.33,164.71,135.34,172.93,170.87
209.45,198.43,232.15,238.41,201.61,164.89,135.34,172.93,170.87
209.39,198.43,232.12,238.38,201.39,164.74,135.34,172.93,170.87
209.33,198.34,232.15,238.47,201.42,164.77,135.34,172.93,170.87
209.42,198.4,232.12,238.47,201.42,164.77,135.34,172.93,170.87
209.45,198.43,232.15,238.41,201.39,164.74,135.34,172.93,170.87
209.33,198.4,232.09,238.41,201.48,164.77,135.34,172.93,170.87
209.39,198.43,232.09,238.44,201.39,164.71,135.34,172.93,170.87
209.39,198.43,232.09,238.38,201.42,164.74,135.34,172.93,170.87
209.36,198.37,232.06,238.38,201.42,164.77,135.34,172.93,170.87
209.42,198.43,232.09,238.44,201.51,164.83,135.34,172.93,170.87
209.36,198.43,232.03,238.35,201.36,164.77,135.34,172.93,170.87
209.36,198.4,232.12,238.41,201.42,164.74,135.34,172.93,170.87
209.39,198.4,232.06,238.41,201.45,164.8,135.34,172.93,170.87
209.3,198.25,232,238.38,201.33,164.71,135.34,172.93,170.87
209.51,198.52,232.12,238.41,201.51,164.8,135.34,172.93,170.87
209.36,198.37,232.03,238.35,201.45,164.8,135.34,172.93,170.87
209.54,198.52,232.06,238.35,201.54,164.86,135.34,172.93,170.87
209.42,198.43,232,238.44,201.45,164.77,135.34,172.93,170.87
209.39,198.49,232.28,238.69,201.39,164.74,135.34,172.93,170.87
209.39,198.4,232,238.35,201.48,164.77,135.34,172.93,170.87
209.42,198.55,232.09,238.32,201.54,164.83,135.34,172.93,170.87
209.54,198.52,232.06,238.35,201.51,164.83,135.34,172.93,170.87
209.36,198.43,232,238.29,201.58,164.83,135.34,172.93,170.87
209.45,198.46,232.06,238.35,201.64,164.89,135.34,172.93,170.87
209.3,198.34,231.91,238.23,201.39,164.71,135.34,172.93,170.87
209.39,198.43,232,238.35,201.27,164.56,135.34,172.93,170.87
209.51,198.52,232.03,238.41,201.54,164.74,135.34,172.93,170.87
209.42,198.46,232,238.32,201.39,164.77,135.34,172.93,170.87
209.42,198.49,232,238.35,201.51,164.77,135.34,172.93,170.87
209.54,198.52,231.97,238.32,201.48,164.71,135.34,172.93,170.87
209.45,198.46,231.97,238.32,201.42,164.71,135.34,172.93,170.87
209.39,198.46,231.94,238.35,201.45,164.77,135.34,172.93,170.87
209.48,198.52,231.94,238.26,201.33,164.62,135.34,172.93,170.87
209.39,198.46,231.94,238.32,201.45,164.68,135.34,172.93,170.87
209.42,198.49,231.94,238.29,201.54,164.77,135.34,172.93,170.87
209.42,198.49,231.91,238.32,201.39,164.65,135.34,172.93,170.87
209.33,198.4,231.85,238.26,201.61,164.8,135.34,172.93,170.87
209.36,198.4,231.85,238.29,201.36,164.68,135.34,172.93,170.87
209.42,198.49,231.91,238.32,201.61,164.83,135.34,172.93,170.87
209.42,198.49,231.88,238.29,201.48,164.74,135.34,172.93,170.87
209.45,198.46,231.91,238.29,201.54,164.77,135.34,172.93,170.87
209.39,198.46,231.88,238.29,201.45,164.74,135.34,172.93,170.87
209.42,198.46,231.88,238.26,201.61,164.83,135.34,172.93,170.87
209.39,198.43,231.85,238.29,201.48,164.77,135.34,172.93,170.87
209.33,198.43,231.82,238.29,201.51,164.83,135.34,172.93,170.87
209.45,198.46,231.85,238.29,201.48,164.74,135.34,172.93,170.87
209.45,198.49,231.88,238.32,201.58,164.77,135.34,172.93,170.87
209.48,198.49,231.85,238.29,201.54,164.8,135.34,172.93,170.87
209.42,198.46,231.79,238.26,201.54,164.77,135.34,172.93,170.87
209.51,198.52,231.91,238.29,201.54,164.77,135.34,172.93,170.87
209.39,198.46,231.79,238.26,201.48,164.77,135.34,172.93,170.87
209.45,198.52,231.82,238.23,201.45,164.71,135.34,172.93,170.87
209.48,198.52,231.79,238.26,201.54,164.77,135.34,175.98,173.11
209.45,198.43,231.73,238.2,201.45,164.74,135.34,175.98,173.11
209.42,198.49,231.85,238.32,201.42,164.74,135.34,175.98,173.11
209.54,198.52,231.85,238.2,201.48,164.77,135.34,175.98,173.11
209.48,198.43,231.79,238.29,201.45,164.74,135.34,175.98,173.11
209.51,198.52,231.82,238.32,201.45,164.71,135.34,175.98,173.11
209.45,198.46,231.79,238.26,201.48,164.74,135.34,175.98,173.11
209.6,198.68,231.88,238.32,201.39,164.68,135.34,175.98,173.11
209.48,198.49,231.76,238.26,201.48,164.71,135.34,175.98,173.11
209.51,198.55,231.79,238.29,201.48,164.77,135.34,175.98,173.11
209.42,198.49,231.79,238.17,201.48,164.74,135.34,175.98,173.11
209.27,198.34,231.7,238.17,201.54,164.8,135.34,175.98,173.11
209.42,198.49,231.73,238.2,201.58,164.77,135.34,175.98,173.11
209.36,198.46,231.76,238.26,201.51,164.74,135.34,175.98,173.11
209.39,198.49,231.73,238.2,201.58,164.74,135.34,175.98,173.11
209.42,198.46,231.76,238.2,201.45,164.71,135.34,175.98,173.11
209.45,198.49,231.7,238.26,201.54,164.71,135.34,175.98,173.11
209.36,198.46,231.7,238.2,201.48,164.74,135.34,175.98,173.11
209.45,198.46,231.7,238.17,201.54,164.74,135.34,175.98,173.11
209.42,198.49,231.7,238.26,201.51,164.71,135.34,175.98,173.11
209.42,198.46,231.7,238.17,201.48,164.74,135.34,175.98,173.11
209.3,198.43,231.67,238.17,201.48,164.71,135.34,175.98,173.11
209.45,198.46,231.67,238.2,201.48,164.68,135.34,175.98,173.11
209.51,198.55,231.73,238.17,201.48,164.71,135.34,175.98,173.11
209.45,198.46,231.67,238.14,201.45,164.68,135.34,175.98,173.11
209.39,198.49,231.7,238.17,201.51,164.71,135.34,175.98,173.11
209.36,198.49,231.64,238.17,201.45,164.68,135.34,175.98,173.11
209.51,198.58,231.7,238.23,201.48,164.68,135.34,175.98,173.11
209.42,198.52,231.67,238.14,201.48,164.65,135.34,175.98,173.11
209.48,198.55,231.67,238.2,201.51,164.71,135.34,175.98,173.11
209.36,198.46,231.54,238.14,201.48,164.68,135.34,175.98,173.11
209.39,198.49,231.61,238.14,201.51,164.74,135.34,175.98,173.11
209.45,198.52,231.64,238.14,201.48,164.65,135.34,175.98,173.11
209.45,198.49,231.61,238.17,201.48,164.62,135.34,175.98,173.11
209.45,198.55,231.67,238.2,201.58,164.74,135.34,175.98,173.11
209.42,198.52,231.61,238.08,201.51,164.74,135.34,175.98,173.11
209.48,198.52,231.64,238.11,201.45,164.65,135.34,175.98,173.11
209.45,198.46,231.57,238.14,201.58,164.71,135.34,175.98,173.11
209.48,198.55,231.61,238.2,201.51,164.68,135.34,175.98,173.11
209.45,198.52,231.57,238.11,201.42,164.62,135.34,175.98,173.11
209.45,198.49,231.57,238.11,201.61,164.74,135.34,175.98,173.11
209.48,198.58,231.57,238.11,201.42,164.68,135.34,175.98,173.11
209.33,198.52,231.51,237.92,201.51,164.62,135.34,175.98,173.11
209.66,198.61,231.54,238.01,201.67,164.74,135.34,175.98,173.11
209.42,198.49,231.51,238.11,201.51,164.68,135.34,175.98,173.11
209.6,198.61,231.57,238.17,201.48,164.65,135.34,175.98,173.11
209.33,198.46,231.57,238.2,201.36,164.53,135.34,175.98,173.11
209.42,198.52,231.54,238.17,201.36,164.5,135.34,175.98,173.11
209.45,198.52,231.48,238.14,201.67,164.74,135.34,175.98,173.11
209.3,198.37,231.39,237.98,201.73,164.8,135.34,175.98,173.11
209.42,198.52,231.51,238.17,201.58,164.71,135.34,175.98,173.11
209.42,198.49,231.57,238.08,201.48,164.62,135.34,175.98,173.11
209.48,198.52,231.45,238.08,201.67,164.71,135.34,175.98,173.11
209.48,198.55,231.51,238.08,201.51,164.62,135.34,175.98,173.11
209.45,198.52,231.54,238.08,201.58,164.68,135.34,175.98,173.11
209.42,198.49,231.51,238.11,201.58,164.71,135.34,175.98,173.11
209.51,198.55,231.51,238.11,201.48,164.59,135.34,175.98,173.11
209.51,198.55,231.51,238.14,201.64,164.68,135.34,175.98,173.11
209.54,198.61,231.51,238.08,201.51,164.62,135.34,175.98,173.11
209.51,198.58,231.48,238.08,201.58,164.68,135.34,175.98,173.11
209.51,198.52,231.48,238.11,201.58,164.65,135.34,175.98,173.11
209.45,198.49,231.42,238.04,201.73,164.77,135.34,175.98,173.11
209.45,198.52,231.45,238.08,201.58,164.68,135.34,175.98,173.11
209.51,198.58,231.45,238.08,201.51,164.65,135.34,175.98,173.11
209.39,198.49,231.42,238.08,201.58,164.65,135.34,175.98,173.11
209.51,198.58,231.45,238.14,201.51,164.62,135.34,175.98,173.11
209.51,198.52,231.42,238.11,201.58,164.65,135.34,175.98,173.11
209.48,198.58,231.45,238.11,201.67,164.68,135.34,175.98,173.11
209.54,198.61,231.45,238.11,201.61,164.65,135.34,175.98,173.11
209.48,198.55,231.42,238.04,201.51,164.59,135.34,175.98,173.11
209.54,198.61,231.48,238.11,201.54,164.62,135.34,175.98,173.11
209.45,198.55,231.42,238.08,201.54,164.62,135.34,175.98,173.11
209.42,198.46,231.39,238.08,201.7,164.71,135.34,175.98,173.11
209.54,198.61,231.36,238.14,201.61,164.65,135.34,175.98,173.11
209.48,198.58,231.36,238.08,201.51,164.59,135.34,175.98,173.11
209.48,198.55,231.36,238.01,201.67,164.71,135.34,175.98,173.11
209.48,198.55,231.39,238.08,201.58,164.65,135.34,175.98,173.11
209.45,198.55,231.36,238.01,201.51,164.53,135.34,175.98,173.11
209.42,198.55,231.3,238.01,201.67,164.68,135.34,175.98,173.11
209.48,198.52,231.27,237.95,201.48,164.53,135.34,175.98,173.11
209.39,198.52,231.3,238.01,201.64,164.65,135.34,175.98,173.11
209.45,198.52,231.36,238.01,201.64,164.65,135.34,175.98,173.11
209.45,198.55,231.36,238.11,201.64,164.62,135.34,175.98,173.11
209.48,198.55,231.33,237.98,201.67,164.68,135.34,175.98,173.11
209.36,198.43,231.21,237.89,201.64,164.62,135.34,175.98,173.11
209.39,198.49,231.24,238.04,201.51,164.56,135.34,175.98,173.11
209.45,198.52,231.3,238.01,201.54,164.56,135.34,175.98,173.11
209.48,198.55,231.36,238.08,201.61,164.62,135.34,175.98,173.11
209.57,198.61,231.33,238.01,201.58,164.62,135.34,175.98,173.11
209.42,198.49,231.27,238.04,201.73,164.74,135.34,175.98,173.11
209.51,198.55,231.27,238.01,201.67,164.65,135.34,175.98,173.11
209.45,198.49,231.24,238.01,201.7,164.68,135.34,175.98,173.11
209.57,198.58,231.27,238.01,201.64,164.59,135.34,175.98,173.11
209.51,198.58,231.21,237.98,201.64,164.62,135.34,175.98,173.11
209.48,198.55,231.21,237.98,201.64,164.65,135.34,175.98,173.11
209.42,198.49,231.21,237.98,201.7,164.65,135.34,175.98,173.11
209.54,198.58,231.27,237.98,201.58,164.59,135.34,175.98,173.11
209.45,198.52,231.21,237.98,201.48,164.5,135.34,175.98,173.11
209.48,198.49,231.18,237.92,201.76,164.65,135.34,175.98,173.11
209.48,198.52,231.21,237.98,201.67,164.59,135.34,175.98,173.11
209.57,198.55,231.21,237.98,201.61,164.53,135.34,175.98,173.11
209.51,198.52,231.18,238.01,201.61,164.62,135.34,175.98,173.11
209.54,198.52,231.18,238.01,201.73,164.62,135.34,175.98,173.11
209.45,198.49,231.15,237.98,201.7,164.65,135.34,175.98,173.11
209.42,198.52,231.15,238.01,201.64,164.65,135.34,175.98,173.11
209.45,198.52,231.15,237.95,201.73,164.62,135.34,175.98,173.11
209.42,198.46,231.12,237.98,201.67,164.59,135.34,175.98,173.11
209.54,198.58,231.21,238.01,201.73,164.59,135.34,175.98,173.11
209.45,198.52,231.12,237.95,201.7,164.59,135.34,175.98,173.11
209.48,198.46,231.15,237.98,201.58,164.53,135.34,175.98,173.11
209.54,198.52,231.15,237.95,201.64,164.56,135.34,175.98,173.11
209.45,198.49,231.12,237.95,201.64,164.53,135.34,175.98,173.11
209.6,198.58,231.15,237.95,201.61,164.56,135.34,175.98,173.11
209.51,198.52,231.12,238.01,201.67,164.56,135.34,175.98,173.11
209.51,198.55,231.18,237.95,201.76,164.62,135.34,175.98,173.11
209.51,198.52,231.09,237.95,201.76,164.65,135.34,175.98,173.11
209.48,198.55,231.12,237.95,201.67,164.59,135.34,175.98,173.11
209.42,198.46,231.03,237.95,201.67,164.53,135.34,175.98,173.11
209.48,198.49,231.12,238.01,201.82,164.68,135.34,175.98,173.11
209.42,198.52,231.24,238.23,201.73,164.59,135.34,175.98,173.11
209.51,198.52,231.06,238.04,201.76,164.59,137.37,175.98,173.11
209.45,198.52,231.09,237.89,201.91,164.74,137.37,175.98,173.11
209.48,198.49,231.06,237.89,201.7,164.62,137.37,175.98,173.11
209.45,198.52,231.09,237.95,201.79,164.68,137.37,175.98,173.11
209.51,198.55,231.06,237.89,201.82,164.65,137.37,175.98,173.11
209.57,198.55,231,237.89,201.58,164.46,137.37,175.98,173.11
209.48,198.49,231.06,237.95,201.51,164.4,137.37,175.98,173.11
209.51,198.52,231,237.89,201.73,164.53,137.37,175.98,173.11
209.51,198.49,231,237.92,201.64,164.53,137.37,175.98,173.11
209.51,198.49,231,237.92,201.76,164.56,137.37,175.98,173.11
209.57,198.52,231,237.89,201.85,164.59,137.37,175.98,173.11
209.51,198.55,231,237.95,201.61,164.43,137.37,175.98,173.11
209.48,198.52,231.03,237.98,201.73,164.56,137.37,175.98,173.11
209.39,198.46,230.87,237.92,201.61,164.43,137.37,175.98,173.11
209.45,198.49,230.87,237.89,201.76,164.56,137.37,175.98,173.11
209.45,198.49,230.96,237.92,201.76,164.59,137.37,175.98,173.11
209.54,198.49,230.96,237.86,201.64,164.5,137.37,175.98,173.11
209.54,198.52,230.93,237.86,201.67,164.56,137.37,175.98,173.11
209.51,198.55,230.93,237.92,201.64,164.46,137.37,175.98,173.11
209.48,198.49,230.84,237.83,201.58,164.46,137.37,175.98,173.11
209.6,198.52,230.9,237.95,201.64,164.43,137.37,175.98,173.11
209.42,198.46,230.84,237.83,201.67,164.5,137.37,175.98,173.11
209.57,198.52,230.87,237.86,201.67,164.53,137.37,175.98,173.11
209.57,198.55,230.9,237.89,201.64,164.5,137.37,175.98,173.11
209.42,198.49,230.87,237.86,201.7,164.56,137.37,175.98,173.11
209.63,198.52,230.87,237.86,201.7,164.5,137.37,175.98,173.11
209.51,198.49,230.87,237.89,201.61,164.46,137.37,175.98,173.11
209.54,198.55,230.84,237.86,201.64,164.53,137.37,175.98,173.11
209.36,198.4,230.78,237.83,201.64,164.43,137.37,175.98,173.11
209.48,198.49,230.81,237.86,201.64,164.53,137.37,175.98,173.11
209.51,198.49,230.81,237.89,201.7,164.53,137.37,175.98,173.11
209.57,198.52,230.84,237.86,201.73,164.56,137.37,175.98,173.11
209.48,198.43,230.78,237.89,201.7,164.56,137.37,175.98,173.11
209.51,198.46,230.78,237.8,201.64,164.5,137.37,175.98,173.11
209.42,198.43,230.75,237.8,201.54,164.4,137.37,175.98,173.11
209.51,198.52,230.78,237.83,201.48,164.37,137.37,175.98,173.11
209.63,198.61,230.9,237.95,201.79,164.56,137.37,175.98,173.11
209.54,198.52,230.78,237.83,201.73,164.56,137.37,175.98,173.11
209.39,198.4,230.69,237.77,201.58,164.4,137.37,175.98,173.11
209.48,198.43,230.75,237.86,201.67,164.46,137.37,175.98,173.11
209.48,198.49,230.72,237.8,201.64,164.46,137.37,178.99,175.28
209.48,198.43,230.75,237.83,201.61,164.43,137.37,178.99,175.28
209.48,198.43,230.78,237.89,201.64,164.5,137.37,178.99,175.28
209.54,198.49,230.78,237.86,201.67,164.46,137.37,178.99,175.28
209.66,198.61,230.84,237.92,201.73,164.53,137.37,178.99,175.28
209.42,198.46,230.72,237.8,201.73,164.53,137.37,178.99,175.28
209.51,198.49,230.72,237.8,201.64,164.43,137.37,178.99,175.28
209.51,198.46,230.69,237.86,201.51,164.34,137.37,178.99,175.28
209.51,198.43,230.72,237.83,201.61,164.37,137.37,178.99,175.28
209.54,198.52,230.75,237.92,201.54,164.34,137.37,178.99,175.28
209.51,198.46,230.72,237.8,201.64,164.43,137.37,178.99,175.28
209.51,198.46,230.69,237.83,201.73,164.5,137.37,178.99,175.28
209.54,198.49,230.69,237.86,201.7,164.46,137.37,178.99,175.28
209.51,198.43,230.72,237.86,201.79,164.56,137.37,178.99,175.28
209.54,198.49,230.69,237.8,201.67,164.43,137.37,178.99,175.28
209.39,198.4,230.63,237.8,201.61,164.43,137.37,178.99,175.28
209.54,198.49,230.69,237.83,201.7,164.46,137.37,178.99,175.28
209.6,198.55,230.72,237.83,201.67,164.37,137.37,178.99,175.28
209.51,198.43,230.69,237.8,201.64,164.43,137.37,178.99,175.28
209.63,198.58,230.72,237.8,201.67,164.4,137.37,178.99,175.28
209.45,198.49,230.63,237.8,201.67,164.43,137.37,178.99,175.28
