"N","Time","avg(f)","max(f)"
3257,8.9883,99.966,159.45
3257,9.0018,99.938,158.06
3257,9.0153,100.04,168.01
3257,9.0288,100.23,168.99
3257,9.0423,100.21,167.26
3257,9.0558,100.19,165.6
3257,9.0693,100.15,164.03
3257,9.0829,100.12,162.53
3257,9.0964,100.31,167.68
3257,9.1099,100.4,168.42
3257,9.1235,100.37,166.97
3257,9.137,100.34,165.58
3257,9.1505,100.31,164.23
3257,9.1641,100.28,162.92
3257,9.1776,100.43,166.76
3257,9.1912,100.55,168.49
3257,9.2048,100.51,167.11
3257,9.2183,100.48,165.77
3257,9.2319,100.45,164.48
3257,9.2455,100.43,163.23
3257,9.2591,100.65,170.33
3257,9.2727,100.71,168.96
3257,9.2862,100.68,167.63
3257,9.2998,100.65,166.34
3257,9.3134,100.62,165.09
3257,9.327,100.63,163.88
3257,9.3407,100.88,164.33
3257,9.3543,100.95,169.93
3257,9.3679,100.92,168.33
3257,9.3815,100.88,166.79
3257,9.3951,100.85,165.32
3257,9.4088,100.88,163.92
3257,9.4224,101.19,162.87
3257,9.4361,101.22,161.6
3257,9.4497,101.19,160.37
3257,9.4633,101.15,159.19
3257,9.477,101.12,158.05
3257,9.4907,101.17,161.89
3257,9.5043,101.45,170.1
3257,9.518,101.48,168.35
3257,9.5317,101.44,166.68
3257,9.5454,101.4,165.1
3257,9.559,101.37,163.59
3257,9.5727,101.44,163.92
3257,9.5864,101.71,172.73
3257,9.6001,101.71,171.06
3257,9.6138,101.68,169.47
3257,9.6275,101.64,167.95
3257,9.6413,101.61,166.49
3257,9.655,101.66,165.89
3257,9.6687,101.86,178.71
3257,9.6824,101.83,175.92
3257,9.6962,101.79,173.31
3257,9.7099,101.75,170.87
3257,9.7236,101.71,168.58
3257,9.7374,101.82,170.15
3257,9.7511,101.96,175.87
3257,9.7649,101.92,173.77
3257,9.7786,101.88,171.78
3257,9.7924,101.84,169.89
3257,9.8062,101.81,168.1
3257,9.82,101.91,178.63
3257,9.8337,102.09,175.41
3257,9.8475,102.06,173.42
3257,9.8613,102.01,171.54
3257,9.8751,101.98,169.82
3257,9.8889,101.95,168.18
3257,9.9027,102.13,177.07
3257,9.9165,102.23,175.16
3257,9.9303,102.19,173.34
3257,9.9442,102.15,171.6
3257,9.958,102.11,169.94
3257,9.9718,102.09,168.35
3257,9.9857,102.21,174.09
3257,9.9995,102.31,173.45
3257,10.013,102.28,170.7
3257,10.027,102.25,169.07
3257,10.041,102.22,167.53
3257,10.055,102.2,166.07
3257,10.069,102.39,170.34
3257,10.083,102.45,169.07
3257,10.097,102.41,167.84
3257,10.11,102.38,166.64
3257,10.124,102.35,165.47
3257,10.138,102.36,164.33
3257,10.152,102.63,170.98
3257,10.166,102.71,169.46
3257,10.18,102.67,168
3257,10.194,102.63,166.6
3257,10.208,102.6,165.25
3257,10.222,102.62,170.63
3257,10.236,102.89,179.81
3257,10.249,102.94,177.89
3257,10.263,102.9,176.06
3257,10.277,102.87,174.31
