"N","Time","avg(f)"
1,37.684,156.44
1,37.805,153.7
1,37.927,151.64
1,38.05,150.07
1,38.175,148.8
1,38.301,147.73
1,38.428,146.8
1,38.557,156.55
1,38.688,151.92
1,38.82,149.43
1,38.953,170.26
1,39.089,160.61
1,39.226,156.04
1,39.366,174.4
1,39.507,163.4
1,39.65,158.23
1,39.795,155.45
1,39.943,153.54
1,40.093,152.01
1,40.245,150.7
1,40.4,149.56
1,40.558,148.54
1,40.718,147.63
1,40.881,146.79
1,41.048,146.02
1,41.218,145.31
1,41.392,144.88
1,41.569,144.44
1,41.75,143.97
1,41.936,147.06
1,42.126,146.59
1,42.322,145.85
1,42.522,165.68
1,42.729,156.42
1,42.942,152.42
1,43.162,153.8
1,43.39,151.2
1,43.626,149.39
1,43.872,148.01
1,44.129,146.87
1,44.398,145.88
1,44.681,145
1,44.981,144.19
1,45.3,143.44
1,45.643,142.72
1,46.016,148.79
1,46.428,145.05
1,46.89,143.28
1,47.426,157.4
1,48.08,148.6
1,48.957,144.73
1,50.457,143.74
