"N","Time","avg(f)","max(f)"
1,41.601,155.81,155.81
1,41.65,155.35,155.35
1,41.699,154.91,154.91
1,41.748,154.5,154.5
1,41.797,154.11,154.11
1,41.846,153.75,153.75
1,41.895,153.4,153.4
1,41.944,153.07,153.07
1,41.993,152.77,152.77
1,42.042,152.48,152.48
1,42.091,152.21,152.21
1,42.14,151.96,151.96
1,42.189,151.72,151.72
1,42.238,151.49,151.49
1,42.287,154.98,154.98
1,42.336,154.54,154.54
1,42.385,154.12,154.12
1,42.434,153.72,153.72
1,42.483,153.35,153.35
1,42.532,153.34,153.34
1,42.581,153.03,153.03
1,42.63,152.74,152.74
1,42.679,153.33,153.33
1,42.728,153.01,153.01
1,42.777,152.71,152.71
1,42.826,152.43,152.43
1,42.875,152.16,152.16
1,42.924,151.82,151.82
1,42.973,151.59,151.59
1,43.022,151.38,151.38
1,43.071,154.52,154.52
1,43.12,154.1,154.1
1,43.169,153.7,153.7
1,43.218,153.33,153.33
1,43.267,152.99,152.99
1,43.316,152.89,152.89
1,43.365,152.6,152.6
1,43.414,152.32,152.32
1,43.463,152.75,152.75
1,43.512,152.44,152.44
1,43.561,152.16,152.16
1,43.61,151.89,151.89
1,43.659,151.63,151.63
1,43.708,151.41,151.41
1,43.757,151.21,151.21
1,43.806,151.01,151.01
1,43.855,151.01,151.01
1,43.904,150.85,150.85
1,43.953,150.68,150.68
1,44.002,150.53,150.53
1,44.051,150.37,150.37
1,44.1,152.99,152.99
1,44.149,152.66,152.66
1,44.198,152.35,152.35
1,44.247,151.95,151.95
1,44.296,151.7,151.7
1,44.345,151.46,151.46
1,44.394,151.23,151.23
1,44.443,151.01,151.01
1,44.492,151.42,151.42
1,44.541,151.19,151.19
1,44.59,150.96,150.96
1,44.639,151.76,151.76
1,44.688,151.49,151.49
1,44.737,151.24,151.24
1,44.786,151.01,151.01
1,44.835,150.78,150.78
1,44.884,152.94,152.94
1,44.933,152.59,152.59
1,44.982,152.25,152.25
1,45.031,151.92,151.92
1,45.08,151.63,151.63
1,45.129,151.36,151.36
1,45.178,151.11,151.11
1,45.227,150.87,150.87
1,45.276,151.11,151.11
1,45.325,150.86,150.86
1,45.374,150.62,150.62
1,45.423,150.4,150.4
1,45.472,150.19,150.19
1,45.521,149.99,149.99
1,45.57,149.8,149.8
1,45.619,149.62,149.62
1,45.668,150.21,150.21
1,45.717,150.03,150.03
1,45.766,149.85,149.85
1,45.815,149.67,149.67
1,45.864,149.5,149.5
1,45.913,149.47,149.47
1,45.962,149.32,149.32
1,46.011,149.18,149.18
1,46.06,150.46,150.46
1,46.109,150.22,150.22
1,46.158,149.99,149.99
1,46.207,149.77,149.77
1,46.256,149.57,149.57
1,46.305,149.6,149.6
1,46.354,149.42,149.42
1,46.403,149.24,149.24
1,46.452,149.67,149.67
1,46.501,149.5,149.5
1,46.55,149.33,149.33
1,46.599,149.16,149.16
1,46.648,149.01,149.01
1,46.697,148.96,148.96
1,46.746,148.81,148.81
1,46.795,148.67,148.67
1,46.844,149.18,149.18
1,46.893,149,149
1,46.942,148.83,148.83
1,46.991,148.67,148.67
1,47.04,148.52,148.52
1,47.089,148.39,148.39
1,47.138,148.25,148.25
1,47.187,148.12,148.12
1,47.236,148.08,148.08
1,47.285,147.96,147.96
1,47.334,147.85,147.85
1,47.383,147.74,147.74
1,47.432,147.63,147.63
1,47.481,148.04,148.04
1,47.53,147.92,147.92
1,47.579,147.79,147.79
1,47.628,147.69,147.69
1,47.677,147.58,147.58
1,47.726,147.47,147.47
1,47.775,147.37,147.37
1,47.824,147.26,147.26
1,47.873,147.52,147.52
1,47.922,147.4,147.4
1,47.971,147.28,147.28
1,48.02,147.22,147.22
1,48.069,147.11,147.11
1,48.118,147.01,147.01
1,48.167,146.91,146.91
1,48.216,146.82,146.82
1,48.265,147.06,147.06
1,48.314,146.96,146.96
1,48.363,146.85,146.85
1,48.412,146.74,146.74
1,48.461,146.65,146.65
1,48.51,146.56,146.56
1,48.559,146.47,146.47
1,48.608,146.38,146.38
1,48.657,146.4,146.4
1,48.706,146.31,146.31
1,48.755,146.22,146.22
