"N","Time","avg(f)"
1,26.812,112.23
1,26.874,208.26
1,26.936,188.69
1,26.998,173.34
1,27.061,161.88
1,27.124,153.31
1,27.186,146.79
1,27.25,141.71
1,27.313,137.66
1,27.376,134.37
1,27.44,131.63
1,27.504,129.32
1,27.568,127.34
1,27.632,125.63
1,27.696,124.12
1,27.761,122.8
1,27.826,121.62
1,27.891,164.49
1,27.956,152.25
1,28.021,144.54
1,28.087,139.21
1,28.152,135.3
1,28.218,132.28
1,28.285,129.87
1,28.351,127.89
1,28.418,126.22
1,28.484,124.78
1,28.551,123.52
1,28.619,122.4
1,28.686,121.4
1,28.754,120.5
1,28.822,119.68
1,28.89,118.93
1,28.958,118.23
1,29.027,117.59
1,29.096,116.99
1,29.165,116.45
1,29.234,115.97
1,29.304,115.54
1,29.374,192.48
1,29.444,169.6
1,29.514,155.59
1,29.584,146.56
1,29.655,140.41
1,29.726,136.01
1,29.798,132.69
1,29.869,130.1
1,29.941,128.01
1,30.013,126.27
1,30.086,124.81
1,30.158,123.55
1,30.231,122.46
1,30.304,203.63
1,30.378,178.39
1,30.452,163.07
1,30.526,153.17
1,30.6,146.36
1,30.675,141.44
1,30.75,137.74
1,30.825,134.86
1,30.901,132.52
1,30.977,130.58
1,31.053,128.93
1,31.13,127.5
1,31.206,126.25
1,31.284,125.13
1,31.361,124.12
1,31.439,123.21
1,31.517,122.38
1,31.596,121.62
1,31.675,120.91
1,31.754,120.26
1,31.834,119.66
1,31.914,119.1
1,31.994,158.09
1,32.075,148.09
1,32.156,140.73
1,32.237,135.69
1,32.319,132.17
1,32.402,129.59
1,32.484,127.61
1,32.568,126.03
1,32.651,124.72
1,32.735,123.62
1,32.819,122.66
1,32.904,121.82
1,32.99,121.07
1,33.075,120.42
1,33.161,119.85
1,33.248,119.34
1,33.335,212.04
1,33.423,187.38
1,33.511,170.2
1,33.599,158.89
1,33.689,151.23
1,33.778,145.84
1,33.868,141.78
1,33.959,138.58
1,34.05,135.98
1,34.142,133.8
1,34.234,131.95
1,34.327,130.35
1,34.42,128.95
1,34.514,127.71
1,34.609,126.61
1,34.704,125.62
1,34.8,124.73
1,34.897,123.91
1,34.994,123.17
1,35.092,122.48
1,35.19,121.85
1,35.289,121.27
1,35.389,121.13
1,35.49,121.21
1,35.591,121.38
1,35.694,121.38
1,35.796,121.22
1,35.9,120.98
1,36.005,120.7
1,36.11,120.39
1,36.216,120.07
1,36.323,119.75
1,36.431,119.45
1,36.54,119.19
1,36.65,118.95
1,36.76,207.17
1,36.872,179.44
1,36.985,162.08
1,37.099,157.75
1,37.214,152.04
1,37.329,146.82
1,37.447,142.55
1,37.565,139.1
1,37.684,136.29
1,37.805,133.96
1,37.927,132.02
1,38.05,130.36
1,38.175,128.93
1,38.301,127.68
1,38.428,126.58
1,38.557,125.61
1,38.688,124.73
1,38.82,123.94
1,38.953,123.22
1,39.089,122.57
1,39.226,121.99
1,39.366,121.48
1,39.507,121.11
1,39.65,120.85
1,39.795,120.66
1,39.943,120.48
1,40.093,120.29
1,40.245,120.1
1,40.4,119.9
1,40.558,119.68
1,40.718,119.47
1,40.881,119.24
1,41.048,119.02
1,41.218,118.8
1,41.392,118.58
1,41.569,118.39
1,41.75,118.22
1,41.936,118.07
1,42.126,152.72
1,42.322,139.9
1,42.522,133.08
1,42.729,192.56
1,42.942,161.44
1,43.162,147.14
1,43.39,139.37
1,43.626,134.53
1,43.872,131.21
1,44.129,128.78
1,44.398,126.88
1,44.681,125.35
1,44.981,124.06
1,45.3,122.95
1,45.643,121.97
1,46.016,121.09
1,46.428,120.69
1,46.89,120.39
1,47.426,119.94
1,48.08,119.32
1,48.957,118.53
1,50.457,117.45
